8882272
8764288
8447949
8334783
8262435
8229750
8161445
8013755
7914829
7845249
7806643
7736557
7694153
7613178
7558711
7481712
7464662
7399036
7362541
7302513
7253098
7161144
7133123
7049852
7012308
6904524
6830856
6803375
6726362
6672637
6618931
6586389
6179220
6143010
6085506
6059318
5996525
5973140
5915155
5873083
5793413
5770915
5698022
5660354
5370641
5343670
5222941
5154944
5127798
9000671
8937644
9000708
9138791
9241555
9295598
9380153
9535476
9582469
9691420
9934294
10046441
10234570
10483340
10994773
11214175
11406584
11654592
11858613
15488900
18264539
19676551
19977134
20378231
20814214
20970718
21725386
22978643
23405068
25202477
25714697
40951640
42251045
60998803
62058302
